Station ID,Message,,,
013083000,No data available,,,
011292900,No data available,,,
012056500,No data available,,,
01589305,No data available,,,
010255810,No data available,,,
013183000,No data available,,,
013330500,No data available,,,
05279000,No data available,,,
08066170,No data available,,,
02244440,No data available,,,
015282000,No data available,,,
014353000,No data available,,,
02157490,No data available,,,
014357500,No data available,,,
01507500,No data available,,,
06348000,No data available,,,
06454100,No data available,,,
09199500,No data available,,,
050148890,No data available,,,
03069870,No data available,,,
012398000,No data available,,,
012351200,No data available,,,
05514712,No data available,,,
011481500,No data available,,,
015048000,No data available,,,
010301500,No data available,,,
01103220,No data available,,,
011173575,No data available,,,
02147126,No data available,,,
05455000,No data available,,,
010205000,No data available,,,
011063000,No data available,,,
011465690,No data available,,,
014138800,No data available,,,
03579100,No data available,,,
016682000,No data available,,,
01668800,No data available,,,
05432927,No data available,,,
06779000,No data available,,,
011023340,No data available,,,
03365000,No data available,,,
01174900,No data available,,,
02107500,No data available,,,
05586500,No data available,,,
011452000,No data available,,,
011303000,No data available,,,
016212800,No data available,,,
010293048,No data available,,,
014334700,No data available,,,
014187200,No data available,,,
04135600,No data available,,,
012102190,No data available,,,
02430615,No data available,,,
09418200,No data available,,,
011376460,No data available,,,
03218000,No data available,,,
01097480,No data available,,,
010246846,No data available,,,
013050500,No data available,,,
012332000,No data available,,,
03351400,No data available,,,
06700500,No data available,,,
050126150,No data available,,,
014308990,No data available,,,
04232100,No data available,,,
014037500,No data available,,,
06815500,No data available,,,
01205600,No data available,,,
011119745,No data available,,,
07148350,No data available,,,
01036500,No data available,,,
014054500,No data available,,,
011448500,No data available,,,
04062200,No data available,,,
011319500,No data available,,,
014050000,No data available,,,
03340900,No data available,,,
011180825,No data available,,,
01600000,No data available,,,
02171680,No data available,,,
014154500,No data available,,,
014150000,No data available,,,
02197339,No data available,,,
09054000,No data available,,,
03374455,No data available,,,
06763500,No data available,,,
08081500,No data available,,,
07250000,No data available,,,
01128500,No data available,,,
04261000,No data available,,,
011264500,No data available,,,
050055380,No data available,,,
011107745,No data available,,,
03270800,No data available,,,
03553500,No data available,,,
07329500,No data available,,,
050039500,No data available,,,
012479500,No data available,,,
03302500,No data available,,,
011466170,No data available,,,
011316800,No data available,,,
02160000,No data available,,,
03457000,No data available,,,
08031200,No data available,,,
03306000,No data available,,,
012390700,No data available,,,
015478040,No data available,,,
014090350,No data available,,,
02115500,No data available,,,
012408500,No data available,,,
011367800,No data available,,,
06453255,No data available,,,
03277000,No data available,,,
04106180,No data available,,,
03526000,No data available,,,
014158500,No data available,,,
011295300,No data available,,,
03201800,No data available,,,
011525854,No data available,,,
011409400,No data available,,,
011362950,No data available,,,
011444500,No data available,,,
08088450,No data available,,,
011140585,No data available,,,
04099850,No data available,,,
011440000,No data available,,,
07096000,No data available,,,
06712500,No data available,,,
01064118,No data available,,,
013142500,No data available,,,
08247500,No data available,,,
08134230,No data available,,,
07221000,No data available,,,
012193500,No data available,,,
012117600,No data available,,,
012097000,No data available,,,
013275300,No data available,,,
09168100,No data available,,,
013042500,No data available,,,
08343000,No data available,,,
07325500,No data available,,,
09125000,No data available,,,
012093500,No data available,,,
013046000,No data available,,,
014201340,No data available,,,
06616000,No data available,,,
09392000,No data available,,,
03592200,No data available,,,
06907500,No data available,,,
07141770,No data available,,,
014125500,No data available,,,
050147800,No data available,,,
011439500,No data available,,,
014021000,No data available,,,
015516000,No data available,,,
012413875,No data available,,,
01671000,No data available,,,
01393500,No data available,,,
01120000,No data available,,,
014146500,No data available,,,
012464800,No data available,,,
014042000,No data available,,,
014046500,No data available,,,
08224500,No data available,,,
011428800,No data available,,,
03369000,No data available,,,
03438000,No data available,,,
014034800,No data available,,,
06771500,No data available,,,
08093500,No data available,,,
08220000,No data available,,,
02371200,No data available,,,
013309220,No data available,,,
012347500,No data available,,,
010336580,No data available,,,
013296500,No data available,,,
013025000,No data available,,,
09135950,No data available,,,
013292000,No data available,,,
011523000,No data available,,,
011276500,No data available,,,
02153780,No data available,,,
011372000,No data available,,,
050114900,No data available,,,
011427500,No data available,,,
06708000,No data available,,,
08023200,No data available,,,
011426150,No data available,,,
07103755,No data available,,,
03214000,No data available,,,
09345200,No data available,,,
013058000,No data available,,,
03545000,No data available,,,
06608000,No data available,,,
03302110,No data available,,,
011044250,No data available,,,
02076500,No data available,,,
050026025,No data available,,,
011327000,No data available,,,
06881200,No data available,,,
06848000,No data available,,,
011323500,No data available,,,
013108150,No data available,,,
011159200,No data available,,,
02127000,No data available,,,
06088300,No data available,,,
012449950,No data available,,,
01359750,No data available,,,
02131110,No data available,,,
03288200,No data available,,,
012091100,No data available,,,
06659500,No data available,,,
012334510,No data available,,,
02301719,No data available,,,
05139500,No data available,,,
06931500,No data available,,,
014017000,No data available,,,
06835000,No data available,,,
015271000,No data available,,,
014013500,No data available,,,
03326070,No data available,,,
06831500,No data available,,,
012392300,No data available,,,
012121600,No data available,,,
014092750,No data available,,,
06720000,No data available,,,
013174500,No data available,,,
011396350,No data available,,,
015239050,No data available,,,
012413445,No data available,,,
03238500,No data available,,,
012420500,No data available,,,
012424000,No data available,,,
013113000,No data available,,,
010336740,No data available,,,
07370500,No data available,,,
06647500,No data available,,,
012413860,No data available,,,
09343300,No data available,,,
09496000,No data available,,,
02162010,No data available,,,
03353160,No data available,,,
014174000,No data available,,,
014070500,No data available,,,
011468000,No data available,,,
012452800,No data available,,,
012459000,No data available,,,
02275503,No data available,,,
03085213,No data available,,,
02044000,No data available,,,
012208000,No data available,,,
05427085,No data available,,,
010291500,No data available,,,
011244000,No data available,,,
010311300,No data available,,,
011340500,No data available,,,
05593520,No data available,,,
01659000,No data available,,,
010315600,No data available,,,
07232900,No data available,,,
04245000,No data available,,,
0531656290,No data available,,,
011335000,No data available,,,
011464000,No data available,,,
02490105,No data available,,,
014078000,No data available,,,
011082000,No data available,,,
011231500,No data available,,,
04187500,No data available,,,
014178000,No data available,,,
015129600,No data available,,,
010264600,No data available,,,
011086500,No data available,,,
05536995,No data available,,,
03257500,No data available,,,
07378000,No data available,,,
08129300,No data available,,,
07186400,No data available,,,
03357500,No data available,,,
03402000,No data available,,,
09078500,No data available,,,
08211800,No data available,,,
050063800,No data available,,,
05398000,No data available,,,
014101500,No data available,,,
02197338,No data available,,,
013342340,No data available,,,
02197310,No data available,,,
02048000,No data available,,,
010351650,No data available,,,
050115000,No data available,,,
08267000,No data available,,,
050111500,No data available,,,
07205000,No data available,,,
07362500,No data available,,,
016419500,No data available,,,
03249500,No data available,,,
050076000,No data available,,,
014163150,No data available,,,
011441900,No data available,,,
011274538,No data available,,,
014010800,No data available,,,
07266000,No data available,,,
03349500,No data available,,,
04018750,No data available,,,
07262500,No data available,,,
011119750,No data available,,,
015200000,No data available,,,
06844000,No data available,,,
011151700,No data available,,,
013177800,No data available,,,
09505250,No data available,,,
014166000,No data available,,,
06627800,No data available,,,
011098500,No data available,,,
014162500,No data available,,,
014158850,No data available,,,
03561000,No data available,,,
03528400,No data available,,,
02052500,No data available,,,
02469761,No data available,,,
02156000,No data available,,,
03187000,No data available,,,
02152500,No data available,,,
011197800,No data available,,,
011192950,No data available,,,
013147900,No data available,,,
011407000,No data available,,,
04257000,No data available,,,
04208504,No data available,,,
04253500,No data available,,,
05131000,No data available,,,
012415140,No data available,,,
04164300,No data available,,,
